lat,long,time,date,area(place),roadtype,temperature,weather,vehicletype,rain,humidity,accidents,traffic
17.80395,83.207965,08:09,2022-03-07,NAD Junction,Minor Arterial,24.7,Clear,Auto-rickshaw,0.139,77.6,1,51.3
17.884366,83.349486,11:05,2023-06-29,Kailasagiri,State Highway,26.7,Light Rain,Two-wheeler,1.635,85.3,1,48.5
17.714429,83.290782,21:43,2023-03-16,Malkapuram,Minor Arterial,32.7,Drizzle,Two-wheeler,0.239,80.7,1,63.4
17.70701,83.151443,08:33,2021-06-22,Vizag Port,Local Road,27.2,Drizzle,Two-wheeler,1.141,74.3,1,69.0
17.740946,83.257331,14:03,2020-12-30,MVP Colony,Minor Arterial,25.6,Clear,Car,0.148,63.1,2,55.2
17.835378,83.251971,21:11,2022-05-30,Bheemunipatnam,National Highway,25.8,Drizzle,Car,0.129,81.4,1,46.5
17.838767,83.178486,18:01,2019-11-27,Vizag Port,National Highway,27.0,Clear,Car,0.056,58.9,1,87.1
17.710334,83.319035,17:59,2020-09-08,Rushikonda,Local Road,23.7,Overcast,Two-wheeler,1.593,71.1,1,72.3
17.646623,83.325524,10:05,2020-02-08,Vizag Port,Minor Arterial,28.6,Clear,Two-wheeler,0.214,80.9,2,37.3
17.821339,83.330223,02:22,2020-05-22,Gopalapatnam,Local Road,29.7,Clear,Two-wheeler,0.059,78.2,1,12.0
17.644914,83.332118,14:46,2022-02-24,Scindia,Minor Arterial,21.7,Clear,Two-wheeler,0.241,71.4,1,26.0
17.802472,83.150013,11:36,2022-07-12,MVP Colony,National Highway,33.0,Drizzle,Cycle,2.928,70.0,2,45.9
17.842698,83.38848,20:42,2023-10-02,MVP Colony,Major Arterial,34.4,Overcast,Two-wheeler,0.181,73.3,2,56.1
17.845214,83.353552,18:48,2023-11-23,Seethammadhara,Minor Arterial,28.8,Drizzle,Two-wheeler,0.025,71.3,1,82.0
17.863715,83.375995,00:57,2021-11-04,Seethammadhara,Major Arterial,32.6,Light Rain,Car,0.079,81.6,1,21.9
17.905501,83.153911,01:29,2019-08-14,Pendurthi,Ghat Road,28.7,Heavy Rain,Two-wheeler,0.146,70.6,1,30.6
17.774986,83.383465,23:57,2021-09-10,Kurmannapalem,Major Arterial,22.2,Clear,Auto-rickshaw,0.539,59.6,1,12.3
17.855587,83.352447,17:14,2021-05-14,Bheemunipatnam,Minor Arterial,30.2,Clear,Two-wheeler,0.048,71.6,1,83.3
17.81671,83.359305,04:52,2022-02-02,Siripuram,State Highway,26.1,Clear,Truck,0.162,69.3,1,11.9
17.665324,83.173322,10:12,2021-01-14,Gopalapatnam,State Highway,23.5,Overcast,Truck,0.11,96.8,1,54.5
17.608991,83.334695,18:38,2020-05-07,MVP Colony,Minor Arterial,31.0,Overcast,Two-wheeler,0.257,84.3,1,88.3
17.699589,83.389979,07:59,2019-11-15,Rushikonda,Minor Arterial,25.8,Clear,Two-wheeler,0.09,72.6,2,49.1
17.755062,83.319637,13:37,2022-05-27,Kurmannapalem,National Highway,31.6,Overcast,Two-wheeler,0.034,80.2,1,40.2
17.815987,83.29264,12:14,2022-07-24,Malkapuram,Major Arterial,30.2,Overcast,Car,0.404,73.1,1,47.0
17.897486,83.386407,19:22,2021-02-11,Kurmannapalem,Minor Arterial,33.1,Clear,Car,0.158,66.2,1,75.4
17.668686,83.260734,03:02,2022-09-26,Vizag Port,Local Road,27.9,Overcast,Auto-rickshaw,0.896,67.1,1,0.0
17.643942,83.299823,06:51,2020-03-27,Rushikonda,Major Arterial,24.6,Clear,Two-wheeler,0.009,54.6,1,19.3
17.937218,83.269085,15:46,2022-10-24,Gopalapatnam,Minor Arterial,26.4,Drizzle,Two-wheeler,0.047,77.2,1,53.3
17.637816,83.383212,14:06,2021-08-01,NAD Junction,State Highway,26.7,Clear,Two-wheeler,0.528,74.0,3,35.7
17.767472,83.169021,20:19,2021-04-27,Bheemunipatnam,Minor Arterial,37.9,Clear,Car,0.258,78.2,2,61.8
17.804947,83.27528,11:35,2021-10-13,Dwaraka Nagar,Minor Arterial,27.7,Clear,Auto-rickshaw,0.262,63.0,1,48.1
17.789481,83.321738,18:59,2023-02-06,Scindia,State Highway,29.5,Overcast,Two-wheeler,0.239,78.8,1,77.9
17.630111,83.347977,08:02,2022-04-28,Gopalapatnam,Minor Arterial,34.3,Clear,Two-wheeler,0.341,83.4,1,70.2
17.619959,83.295755,14:27,2021-06-02,Scindia,Major Arterial,32.1,Heavy Rain,Two-wheeler,3.106,79.0,3,57.3
17.636919,83.377229,09:18,2020-02-23,NAD Junction,State Highway,28.6,Overcast,Two-wheeler,0.015,68.9,1,39.3
17.804956,83.385498,08:45,2023-09-30,Rushikonda,Minor Arterial,27.0,Heavy Rain,Car,1.019,64.5,1,60.5
17.790521,83.16608,12:05,2021-05-14,Gopalapatnam,Major Arterial,29.5,Clear,Two-wheeler,0.032,82.9,1,29.9
17.681809,83.250593,20:52,2021-02-27,Seethammadhara,Local Road,24.2,Clear,Auto-rickshaw,0.087,77.1,1,42.9
17.823221,83.155865,12:33,2020-05-09,Malkapuram,National Highway,33.7,Clear,Two-wheeler,0.218,94.3,1,37.0
17.887024,83.232354,12:10,2021-11-28,Kurmannapalem,Local Road,36.2,Drizzle,Auto-rickshaw,0.184,59.4,1,17.8
17.614553,83.284217,19:26,2019-06-11,Pendurthi,National Highway,32.1,Storm,Two-wheeler,0.206,73.1,1,83.7
17.774345,83.377699,15:31,2019-05-01,Kurmannapalem,State Highway,31.1,Overcast,Bus,0.283,72.5,1,61.2
17.841259,83.361639,15:32,2020-02-03,Kailasagiri,Minor Arterial,24.1,Clear,Auto-rickshaw,0.309,77.6,5,42.2
17.688309,83.181875,18:51,2022-07-09,Vizag Port,Major Arterial,26.3,Light Rain,Cycle,0.225,64.0,1,63.9
17.70772,83.173258,18:54,2020-12-28,Pendurthi,Ghat Road,29.2,Clear,Truck,0.191,49.3,1,83.1
17.814773,83.297317,19:21,2020-07-14,Gopalapatnam,Minor Arterial,27.0,Clear,Two-wheeler,4.357,79.5,1,72.0
17.914277,83.283029,08:40,2020-08-26,Seethammadhara,Major Arterial,27.6,Overcast,Two-wheeler,0.148,87.5,1,73.1
17.883474,83.216594,23:01,2022-02-26,Gopalapatnam,Local Road,29.2,Light Rain,Car,0.036,75.2,2,15.9
17.804096,83.374863,07:26,2020-06-23,Anakapalle,Major Arterial,28.6,Heavy Rain,Auto-rickshaw,2.176,77.9,1,33.8
17.855578,83.381842,21:20,2019-12-22,Vizag Port,Major Arterial,35.0,Overcast,Two-wheeler,0.082,66.1,1,37.0
17.727688,83.250653,05:16,2020-10-21,Pendurthi,Minor Arterial,34.8,Clear,Auto-rickshaw,0.623,68.5,1,21.1
17.824338,83.372576,15:09,2020-03-07,Gopalapatnam,Local Road,27.1,Drizzle,Car,0.196,72.5,1,63.5
17.763164,83.245987,09:13,2021-12-24,MVP Colony,Minor Arterial,31.1,Clear,Two-wheeler,0.132,74.8,3,48.0
17.666478,83.334204,18:07,2022-05-26,Gajuwaka,Minor Arterial,26.8,Drizzle,Two-wheeler,0.082,78.7,1,97.6
17.845608,83.268986,12:33,2020-07-16,Kailasagiri,Local Road,30.8,Overcast,Two-wheeler,0.41,67.2,1,27.6
17.794763,83.180646,09:40,2022-12-21,Seethammadhara,Minor Arterial,29.5,Clear,Two-wheeler,0.21,75.6,2,38.7
17.725518,83.381984,10:54,2021-03-27,Dwaraka Nagar,Local Road,25.3,Light Rain,Car,0.179,92.9,1,44.5
17.918969,83.263524,09:17,2022-01-02,Seethammadhara,State Highway,31.5,Drizzle,Two-wheeler,0.089,92.8,1,63.1
17.607327,83.333622,20:40,2023-01-23,Dwaraka Nagar,State Highway,24.9,Clear,Car,0.5,79.5,2,46.0
17.710521,83.241793,15:52,2022-12-19,Pendurthi,Major Arterial,27.6,Clear,Car,0.287,59.4,1,67.4
17.619908,83.15472,13:48,2020-12-11,Dwaraka Nagar,Local Road,28.4,Drizzle,Auto-rickshaw,0.06,59.1,1,31.5
17.868285,83.175133,08:26,2022-04-30,Kurmannapalem,Minor Arterial,25.9,Light Rain,Car,0.574,72.6,1,61.4
17.845738,83.274055,18:26,2022-04-27,Kurmannapalem,Minor Arterial,31.5,Light Rain,Car,0.282,73.3,1,87.6
17.715973,83.322491,22:41,2019-01-12,NAD Junction,National Highway,25.3,Clear,Auto-rickshaw,0.455,89.7,1,28.0
17.836482,83.233684,19:41,2019-08-27,Rushikonda,State Highway,26.8,Clear,Two-wheeler,0.22,53.9,1,78.7
17.738578,83.323872,22:57,2023-06-05,Pendurthi,Local Road,27.7,Overcast,Two-wheeler,0.05,74.4,1,29.0
17.864689,83.324659,19:05,2020-03-28,Vizag Port,State Highway,22.9,Clear,Bus,0.136,73.4,1,69.0
17.758964,83.325984,22:51,2020-01-18,Gajuwaka,Local Road,26.5,Drizzle,Two-wheeler,0.119,73.8,1,47.1
17.744298,83.27313,11:28,2021-02-20,Rushikonda,State Highway,27.5,Fog,Two-wheeler,0.408,85.0,1,43.9
17.927155,83.378722,08:16,2023-12-31,Anakapalle,Minor Arterial,26.9,Drizzle,Two-wheeler,0.038,61.2,1,45.7
17.687808,83.272299,09:20,2019-02-17,Rushikonda,Minor Arterial,25.1,Clear,Two-wheeler,0.005,78.4,1,57.0
17.642157,83.262566,15:44,2019-11-13,Dwaraka Nagar,Local Road,23.9,Clear,Car,0.151,77.6,1,52.7
17.80459,83.199845,14:16,2019-07-28,Pendurthi,Major Arterial,24.9,Light Rain,Two-wheeler,0.293,70.9,1,51.7
17.939263,83.226914,05:08,2023-04-20,Anakapalle,Minor Arterial,25.2,Clear,Car,0.01,89.9,1,6.1
17.732244,83.160584,17:51,2022-02-16,Kurmannapalem,Minor Arterial,25.5,Light Rain,Truck,0.004,71.8,1,69.5
17.621713,83.308384,20:06,2020-07-30,Dwaraka Nagar,Local Road,31.7,Overcast,Car,0.23,45.2,1,54.6
17.718757,83.212134,14:37,2019-11-11,Gopalapatnam,Minor Arterial,23.4,Clear,Car,0.094,74.0,1,59.5
17.777076,83.226039,14:39,2021-01-23,Pendurthi,State Highway,30.7,Clear,Two-wheeler,0.431,84.1,1,47.2
17.656673,83.342704,06:15,2021-11-25,Gajuwaka,Minor Arterial,24.0,Clear,Two-wheeler,0.286,79.2,1,28.6
17.830336,83.231805,14:30,2023-01-26,NAD Junction,Minor Arterial,29.5,Clear,Two-wheeler,0.151,85.3,1,29.4
17.949212,83.210549,00:07,2023-11-23,MVP Colony,Local Road,35.9,Overcast,Car,0.113,84.0,1,25.0
17.758109,83.192264,18:29,2021-07-03,Gajuwaka,State Highway,29.8,Light Rain,Car,0.913,76.9,1,86.5
17.724155,83.343715,21:20,2021-01-24,Vizag Port,State Highway,27.4,Drizzle,Car,0.432,91.2,1,26.6
17.740246,83.182427,16:33,2020-07-07,Pendurthi,Local Road,27.5,Overcast,Bus,1.934,82.2,1,67.7
17.640301,83.263438,14:26,2023-05-24,Siripuram,Local Road,33.7,Drizzle,Two-wheeler,0.038,70.3,1,51.5
17.909146,83.276733,17:04,2020-02-07,Malkapuram,Major Arterial,29.2,Clear,Two-wheeler,0.562,75.3,1,83.5
17.745189,83.321847,02:03,2022-02-04,Pendurthi,National Highway,28.8,Drizzle,Car,0.296,77.4,2,16.4
17.735546,83.308321,19:16,2019-02-08,Gajuwaka,Major Arterial,26.6,Fog,Car,0.007,100.0,1,80.1
17.830892,83.35268,12:32,2020-08-03,Gajuwaka,State Highway,29.0,Light Rain,Two-wheeler,1.047,67.0,1,55.0
17.754712,83.161188,08:14,2019-06-29,Scindia,Major Arterial,22.6,Light Rain,Two-wheeler,1.587,79.2,1,63.6
17.826882,83.22411,18:43,2019-01-12,Anakapalle,Major Arterial,26.2,Drizzle,Truck,0.013,82.1,3,75.7
17.621506,83.220034,20:28,2022-09-24,Malkapuram,Local Road,33.4,Light Rain,Car,0.653,73.7,1,74.3
17.884803,83.186504,05:54,2021-07-31,Bheemunipatnam,National Highway,30.6,Clear,Two-wheeler,1.567,74.4,4,0.0
17.929176,83.222295,09:06,2023-10-06,Kurmannapalem,Minor Arterial,27.6,Clear,Auto-rickshaw,0.339,66.5,2,50.7
17.827068,83.227441,17:49,2020-07-01,Dwaraka Nagar,Minor Arterial,24.7,Clear,Two-wheeler,5.667,62.6,1,69.9
17.934098,83.280471,06:55,2022-02-23,Gajuwaka,Minor Arterial,34.0,Clear,Auto-rickshaw,0.026,70.5,2,37.7
17.653001,83.315926,11:32,2019-03-04,MVP Colony,Minor Arterial,26.1,Light Rain,Two-wheeler,0.2,86.1,2,44.1
17.767096,83.245275,00:43,2021-04-23,Seethammadhara,Minor Arterial,28.1,Light Rain,Car,0.447,82.1,1,18.4
17.810632,83.329868,18:36,2022-01-10,MVP Colony,Local Road,28.5,Overcast,Car,0.252,83.1,2,89.4
17.803608,83.234041,08:02,2021-10-05,Gajuwaka,Local Road,26.4,Clear,Car,0.2,88.2,1,46.4
17.740512,83.222571,18:35,2022-08-15,Gopalapatnam,National Highway,22.0,Clear,Two-wheeler,0.362,97.1,1,61.7
17.71833,83.285297,13:50,2019-02-03,NAD Junction,National Highway,23.7,Clear,Car,0.338,70.4,1,20.2
17.644388,83.155929,17:43,2021-01-21,Seethammadhara,Local Road,27.4,Overcast,Two-wheeler,0.165,95.1,1,71.8
17.73711,83.169947,11:40,2023-06-21,Rushikonda,Minor Arterial,24.6,Clear,Two-wheeler,0.177,63.0,4,48.1
17.656931,83.254492,15:48,2019-02-18,Gopalapatnam,Local Road,23.3,Overcast,Two-wheeler,0.549,75.4,1,61.4
17.857028,83.385728,07:37,2020-10-19,Kurmannapalem,Major Arterial,23.6,Clear,Car,0.891,71.8,1,44.1
17.673091,83.330378,15:13,2023-07-19,Gajuwaka,State Highway,27.4,Overcast,Two-wheeler,1.157,82.2,1,60.9
17.620498,83.172032,19:45,2020-12-01,Gajuwaka,Minor Arterial,27.6,Light Rain,Two-wheeler,0.3,55.2,1,83.6
17.793328,83.36158,15:00,2021-12-16,Anakapalle,Major Arterial,30.5,Clear,Two-wheeler,0.175,68.6,1,58.3
17.80833,83.333075,04:53,2019-04-19,Vizag Port,Minor Arterial,27.4,Heavy Rain,Two-wheeler,0.11,78.6,2,9.5
17.90517,83.302737,13:52,2023-03-21,Rushikonda,Local Road,27.4,Clear,Car,0.105,64.0,1,41.4
17.801944,83.355073,10:16,2021-09-11,MVP Colony,Minor Arterial,26.0,Overcast,Car,5.0,75.8,1,56.2
17.720918,83.251027,13:47,2019-01-24,Vizag Port,State Highway,29.7,Overcast,Two-wheeler,0.092,79.8,2,34.7
17.881054,83.205375,20:07,2019-08-09,Bheemunipatnam,Local Road,28.1,Clear,Auto-rickshaw,1.011,78.3,1,53.8
17.789098,83.278006,06:41,2019-11-11,Kailasagiri,Minor Arterial,29.0,Light Rain,Car,0.057,64.3,1,11.3
17.627748,83.28721,18:16,2019-10-21,Seethammadhara,Minor Arterial,31.7,Clear,Bus,0.058,66.5,2,91.6
17.798048,83.284582,15:30,2021-10-30,MVP Colony,Minor Arterial,28.6,Clear,Car,0.088,93.0,2,53.1
17.917806,83.291268,05:56,2023-08-28,Seethammadhara,Minor Arterial,31.3,Clear,Two-wheeler,3.881,64.8,3,4.9
17.738709,83.387176,10:26,2021-10-16,MVP Colony,Major Arterial,24.1,Clear,Car,0.101,68.4,1,51.7
17.703714,83.375561,15:57,2023-02-13,Seethammadhara,Minor Arterial,23.6,Clear,Two-wheeler,0.161,74.7,1,66.3
17.650214,83.368929,16:52,2023-10-17,Vizag Port,Local Road,32.0,Light Rain,Car,0.158,71.5,1,51.4
17.653006,83.350354,17:48,2021-10-14,Gopalapatnam,State Highway,28.8,Light Rain,Cycle,0.175,73.2,1,74.3
17.75147,83.385857,13:30,2020-09-29,NAD Junction,Minor Arterial,29.8,Overcast,Two-wheeler,2.573,83.6,1,42.9
17.808488,83.174624,07:02,2019-09-24,Dwaraka Nagar,Major Arterial,31.5,Storm,Two-wheeler,3.472,65.9,1,40.1
17.628215,83.216281,14:33,2023-12-21,Dwaraka Nagar,National Highway,25.7,Overcast,Two-wheeler,0.047,65.3,4,52.3
17.928849,83.273764,10:31,2019-03-29,Malkapuram,Local Road,26.2,Clear,Car,0.394,81.1,1,50.3
17.864297,83.361634,07:45,2020-03-30,Seethammadhara,Major Arterial,30.5,Clear,Car,0.159,60.6,1,55.1
17.805318,83.276291,14:12,2023-07-08,Pendurthi,National Highway,27.0,Drizzle,Two-wheeler,3.875,85.5,1,60.6
17.889954,83.337009,07:03,2023-04-06,Gajuwaka,Major Arterial,29.3,Clear,Two-wheeler,0.496,45.0,1,60.2
17.628065,83.18474,12:42,2022-03-17,Seethammadhara,State Highway,24.2,Clear,Car,0.099,85.8,1,43.2
17.766894,83.213103,20:08,2021-01-26,Gajuwaka,Minor Arterial,30.7,Clear,Car,0.211,100.0,1,48.6
17.820533,83.332944,07:16,2023-12-07,Seethammadhara,Minor Arterial,26.4,Clear,Car,0.41,73.9,4,48.4
17.890029,83.191184,20:17,2023-10-19,Pendurthi,Major Arterial,30.6,Drizzle,Two-wheeler,0.097,77.2,1,65.0
17.874214,83.237839,06:59,2020-03-06,Pendurthi,Local Road,29.5,Fog,Car,0.009,79.7,1,0.0
17.696974,83.216217,06:13,2023-11-11,Gajuwaka,Major Arterial,32.2,Clear,Two-wheeler,0.089,60.6,3,24.5
17.929308,83.237465,19:18,2021-06-29,Kailasagiri,Minor Arterial,22.9,Drizzle,Two-wheeler,0.682,82.9,1,78.0
17.643521,83.327081,00:53,2023-11-03,Dwaraka Nagar,Local Road,19.4,Light Rain,Two-wheeler,0.329,54.9,1,12.5
17.906297,83.241962,09:03,2023-11-03,MVP Colony,Minor Arterial,33.3,Overcast,Car,0.074,57.2,1,40.3
17.939829,83.288816,17:23,2019-08-30,NAD Junction,Local Road,31.0,Light Rain,Two-wheeler,3.366,68.0,1,61.7
17.662004,83.174983,23:32,2020-12-02,Seethammadhara,Local Road,24.9,Clear,Two-wheeler,0.159,73.0,1,32.1
17.852723,83.351254,10:14,2021-06-20,Dwaraka Nagar,Local Road,25.5,Clear,Car,1.323,62.6,1,37.8
17.6141,83.242472,06:27,2021-01-10,Anakapalle,Major Arterial,28.1,Overcast,Two-wheeler,0.329,87.7,3,23.5
17.741898,83.312134,18:06,2019-03-07,Anakapalle,Minor Arterial,27.4,Clear,Auto-rickshaw,0.029,83.0,1,79.3
17.780699,83.331347,19:04,2021-08-29,Gopalapatnam,Local Road,26.0,Overcast,Auto-rickshaw,0.027,73.4,1,72.4
17.803226,83.202415,17:54,2020-01-13,Pendurthi,Local Road,25.5,Clear,Car,0.012,64.3,1,71.5
17.927578,83.371169,14:56,2020-01-23,Malkapuram,Local Road,26.6,Clear,Car,0.006,90.2,1,52.2
17.835288,83.304056,14:33,2023-12-20,Malkapuram,Local Road,29.5,Drizzle,Car,0.241,65.3,1,52.5
17.768447,83.257181,08:45,2021-02-19,Bheemunipatnam,Local Road,28.0,Clear,Two-wheeler,0.056,79.1,1,69.6
17.883386,83.195584,07:46,2019-07-28,Dwaraka Nagar,National Highway,26.5,Clear,Car,2.922,68.9,1,35.4
17.932686,83.385575,20:39,2022-12-09,Gopalapatnam,Major Arterial,26.0,Drizzle,Car,0.429,52.2,1,41.8
17.607723,83.338767,19:27,2019-01-16,Gajuwaka,State Highway,34.4,Clear,Car,0.088,71.1,1,89.1
17.943882,83.202006,09:08,2022-08-13,Pendurthi,State Highway,26.3,Clear,Auto-rickshaw,0.325,82.1,1,52.7
17.630146,83.234428,18:57,2021-09-12,Gopalapatnam,Major Arterial,29.6,Light Rain,Auto-rickshaw,1.036,87.4,1,84.0
17.885035,83.352419,13:09,2022-05-28,Kailasagiri,National Highway,38.0,Light Rain,Two-wheeler,0.338,81.7,5,40.5
17.698117,83.323919,15:43,2023-11-28,Gopalapatnam,State Highway,30.1,Clear,Car,0.231,76.5,1,45.0
17.646263,83.341446,15:08,2020-01-02,Gajuwaka,Local Road,29.4,Drizzle,Car,0.005,97.6,2,54.3
17.753949,83.2603,01:27,2021-02-18,Dwaraka Nagar,Major Arterial,31.7,Clear,Bus,0.001,96.1,1,12.6
17.825385,83.329119,04:25,2022-06-06,NAD Junction,State Highway,32.2,Clear,Two-wheeler,0.181,80.9,1,11.6
17.733333,83.246623,10:57,2023-07-13,Gopalapatnam,Minor Arterial,27.9,Light Rain,Car,0.616,67.8,2,53.6
17.619098,83.202816,17:38,2020-03-15,Bheemunipatnam,Local Road,24.0,Clear,Two-wheeler,0.154,58.8,1,94.7
17.809811,83.308169,16:35,2020-11-20,Pendurthi,Major Arterial,27.5,Clear,Two-wheeler,0.34,69.6,1,72.3
17.915841,83.394003,19:00,2023-04-05,Seethammadhara,Major Arterial,32.7,Drizzle,Two-wheeler,0.031,79.1,1,92.2
17.734125,83.22765,19:12,2023-01-13,Scindia,State Highway,27.0,Clear,Auto-rickshaw,0.033,100.0,1,68.8
17.675716,83.265242,09:44,2021-11-25,Dwaraka Nagar,Major Arterial,27.3,Clear,Car,0.398,75.6,1,51.4
17.754902,83.3185,12:22,2021-04-26,Anakapalle,National Highway,35.9,Overcast,Car,0.515,79.5,1,27.9
17.616927,83.285377,22:42,2020-02-26,Dwaraka Nagar,Minor Arterial,30.4,Clear,Two-wheeler,0.16,70.9,1,31.5
17.887171,83.360857,02:30,2023-07-02,Pendurthi,Local Road,29.8,Heavy Rain,Car,2.305,74.7,1,23.6
17.889219,83.340436,10:36,2022-04-27,Pendurthi,Minor Arterial,27.9,Clear,Auto-rickshaw,0.084,89.9,1,44.8
17.8058,83.164574,18:33,2022-04-16,Bheemunipatnam,Major Arterial,30.3,Clear,Two-wheeler,0.585,75.3,1,93.0
17.723586,83.399605,03:31,2020-08-30,Malkapuram,Major Arterial,29.1,Clear,Cycle,3.529,59.7,1,20.2
17.879924,83.338101,18:10,2022-08-31,Seethammadhara,Major Arterial,30.0,Clear,Two-wheeler,2.842,64.0,1,85.2
17.79414,83.365976,10:02,2019-01-20,Malkapuram,Major Arterial,32.8,Clear,Cycle,0.003,67.4,1,53.2
17.889076,83.312799,17:51,2020-11-06,Malkapuram,Minor Arterial,30.0,Clear,Car,0.148,62.1,1,68.9
17.821011,83.364071,23:34,2020-01-17,Gajuwaka,Local Road,26.4,Clear,Two-wheeler,0.005,69.6,1,45.2
17.874542,83.178096,07:36,2020-08-31,Bheemunipatnam,National Highway,33.6,Heavy Rain,Two-wheeler,1.697,78.1,1,53.4
17.809497,83.236934,22:44,2019-05-23,Dwaraka Nagar,Local Road,30.2,Overcast,Two-wheeler,0.041,83.1,1,32.8
17.744949,83.369105,06:07,2019-03-03,Malkapuram,Local Road,30.7,Overcast,Two-wheeler,0.204,93.7,1,32.6
17.935281,83.200414,08:17,2022-06-19,Gajuwaka,National Highway,26.3,Light Rain,Car,0.155,74.5,1,76.7
17.78939,83.169561,23:47,2019-08-26,Gajuwaka,State Highway,25.7,Light Rain,Two-wheeler,2.12,71.9,1,21.5
17.811781,83.34703,20:59,2022-02-28,Dwaraka Nagar,Major Arterial,23.9,Overcast,Auto-rickshaw,0.259,83.3,1,57.4
17.677171,83.358872,12:23,2023-06-17,MVP Colony,Minor Arterial,24.1,Heavy Rain,Car,0.007,69.4,1,42.9
17.818978,83.190663,10:46,2023-06-15,Pendurthi,State Highway,26.6,Overcast,Auto-rickshaw,2.356,63.7,1,49.8
17.800063,83.363586,20:28,2023-07-27,Pendurthi,State Highway,31.9,Clear,Car,0.268,64.8,5,58.2
17.664693,83.321692,16:06,2022-02-20,Gajuwaka,Local Road,28.8,Clear,Car,0.023,85.9,1,71.8
17.620855,83.280021,07:31,2023-01-03,NAD Junction,National Highway,22.7,Overcast,Two-wheeler,0.139,90.2,1,29.7
17.811526,83.357563,11:11,2021-07-15,Malkapuram,Major Arterial,30.5,Drizzle,Car,1.338,97.7,1,39.7
17.867292,83.254812,11:57,2019-12-08,Malkapuram,Local Road,28.0,Clear,Car,0.022,57.5,1,23.5
17.78319,83.198498,19:17,2022-12-13,Vizag Port,Local Road,32.5,Drizzle,Truck,0.073,57.1,1,78.1
17.67937,83.221213,18:55,2023-07-12,Gopalapatnam,Major Arterial,26.5,Light Rain,Two-wheeler,0.786,54.8,1,93.7
17.833283,83.276291,17:41,2020-03-30,Kurmannapalem,State Highway,25.3,Drizzle,Car,0.575,80.2,3,66.1
17.628037,83.282833,17:39,2022-05-06,Malkapuram,Local Road,36.2,Clear,Car,0.058,81.6,1,88.3
17.754642,83.351395,09:32,2019-10-09,Seethammadhara,Local Road,31.0,Light Rain,Car,0.06,63.9,3,46.0
17.657178,83.347838,23:30,2021-06-04,Anakapalle,Ghat Road,22.9,Storm,Two-wheeler,1.616,59.7,1,20.1
17.664561,83.295342,08:24,2021-10-21,Kailasagiri,State Highway,29.1,Clear,Car,0.26,90.2,1,69.8
17.670803,83.345196,17:35,2020-12-23,Kurmannapalem,Minor Arterial,22.9,Clear,Truck,0.002,71.4,1,64.2
17.735347,83.197943,16:16,2023-12-04,Dwaraka Nagar,Major Arterial,30.9,Clear,Truck,0.029,55.5,1,54.6
17.617903,83.162516,08:57,2022-09-17,Dwaraka Nagar,Local Road,24.7,Clear,Car,0.664,67.8,1,54.9
17.739228,83.368408,19:21,2022-05-20,Bheemunipatnam,Major Arterial,27.2,Light Rain,Auto-rickshaw,0.2,99.1,3,82.9
17.779098,83.168889,08:34,2019-03-28,Rushikonda,Major Arterial,32.2,Clear,Truck,0.029,88.1,1,73.5
17.769153,83.211672,11:51,2020-10-26,Seethammadhara,State Highway,29.2,Clear,Car,0.088,66.9,1,33.6
17.733974,83.32383,18:20,2021-05-11,Dwaraka Nagar,Major Arterial,33.2,Heavy Rain,Car,0.017,66.6,1,74.7
17.893701,83.252362,14:10,2023-09-19,Seethammadhara,Major Arterial,26.5,Clear,Car,1.27,85.0,1,41.7
17.650864,83.369078,20:55,2019-03-02,MVP Colony,National Highway,27.8,Clear,Two-wheeler,0.111,64.3,1,39.5
17.776994,83.224495,21:43,2021-03-07,Gajuwaka,Major Arterial,32.7,Storm,Car,0.31,83.6,1,51.4
17.621714,83.152968,08:29,2019-04-05,Kurmannapalem,Major Arterial,32.0,Light Rain,Car,0.171,82.2,1,59.1
17.624904,83.225164,23:15,2021-02-24,Dwaraka Nagar,Local Road,35.0,Clear,Two-wheeler,0.215,90.8,1,0.0
17.800853,83.294519,14:58,2023-04-26,Malkapuram,National Highway,30.4,Clear,Auto-rickshaw,0.222,83.0,1,59.0
17.798106,83.243985,05:38,2022-03-16,Dwaraka Nagar,Local Road,30.9,Light Rain,Two-wheeler,0.178,84.8,1,9.4
17.907312,83.283718,09:50,2022-06-23,Seethammadhara,Minor Arterial,31.3,Light Rain,Two-wheeler,0.024,78.4,1,49.1
17.795256,83.36915,06:11,2023-07-26,Bheemunipatnam,State Highway,28.6,Drizzle,Car,2.676,76.9,1,12.4
17.935927,83.378121,15:02,2021-08-18,Vizag Port,National Highway,32.1,Drizzle,Car,3.728,91.3,1,50.9
17.617043,83.216494,00:10,2019-10-24,Gopalapatnam,Local Road,26.4,Clear,Two-wheeler,0.153,70.4,1,38.4
17.634303,83.265535,23:44,2022-02-20,Malkapuram,State Highway,30.6,Overcast,Two-wheeler,0.024,88.5,3,32.6
17.615423,83.287286,04:54,2023-08-06,Dwaraka Nagar,State Highway,24.9,Light Rain,Two-wheeler,1.595,68.6,1,0.8
17.664847,83.387278,12:11,2020-11-24,Gajuwaka,Major Arterial,24.2,Clear,Two-wheeler,0.09,58.7,1,40.2
17.789445,83.399654,12:10,2023-09-24,Pendurthi,Major Arterial,28.1,Clear,Two-wheeler,0.114,66.6,1,27.1
